Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,d4d873667860433b9e0feec8ef6f1b3d,2022-08-10T01:48:53Z,2,"Aww classic 80s song. I salute you, West High School Class of '87. ",3a5b893d32444211a727a7bc87fbdb26
spotify:track:1n49y0FO1k1ymNlGsWFk4i,d4d873667860433b9e0feec8ef6f1b3d,2022-08-10T01:48:53Z,2,"I really like this. But the rough English translation of the lyrics leaves me with questions. For instance: ""The other day in the bathroom, I got conceptual."" Also the ""hedgehog on my skin."" ",3a5b893d32444211a727a7bc87fbdb26
spotify:track:4OHIIZHytQRtATug0Abpaa,d4d873667860433b9e0feec8ef6f1b3d,2022-08-10T01:48:53Z,1,Solid Talking Heads choice. ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:4RQgqR09VmHn345vRhKQ6T,d4d873667860433b9e0feec8ef6f1b3d,2022-08-10T01:48:53Z,1,Sick brass. ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:51kGrYMKum18UsxfaXvsLg,d4d873667860433b9e0feec8ef6f1b3d,2022-08-10T01:48:53Z,3,This is one of my faves. ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:6M14BiCN00nOsba4JaYsHW,d4d873667860433b9e0feec8ef6f1b3d,2022-08-10T01:48:53Z,1,Weird. But weirdly appealing. ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:0aLx2oyqTSgqeLGEoTIFP9,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-10T03:49:20Z,2,exquisite album cover,3a5b893d32444211a727a7bc87fbdb26
spotify:track:0iF2k99DJgFbPmsUQUFbtm,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-10T03:49:20Z,1,,3a5b893d32444211a727a7bc87fbdb26
spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-10T03:49:20Z,2,,3a5b893d32444211a727a7bc87fbdb26
spotify:track:1n49y0FO1k1ymNlGsWFk4i,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-10T03:49:20Z,4,el otro día en el baño me puse... conceptual,3a5b893d32444211a727a7bc87fbdb26
spotify:track:51kGrYMKum18UsxfaXvsLg,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-10T03:49:20Z,2,,3a5b893d32444211a727a7bc87fbdb26
spotify:track:6M14BiCN00nOsba4JaYsHW,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-10T03:49:20Z,1,,3a5b893d32444211a727a7bc87fbdb26
spotify:track:0aLx2oyqTSgqeLGEoTIFP9,04c84c21eb3f476a906541faa6818b13,2022-08-10T14:39:30Z,3,great tune ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:0iF2k99DJgFbPmsUQUFbtm,04c84c21eb3f476a906541faa6818b13,2022-08-10T14:39:30Z,1,i like the plucky guitar thing,3a5b893d32444211a727a7bc87fbdb26
spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,04c84c21eb3f476a906541faa6818b13,2022-08-10T14:39:30Z,1,all you need in a song is a hit chorus,3a5b893d32444211a727a7bc87fbdb26
spotify:track:1n49y0FO1k1ymNlGsWFk4i,04c84c21eb3f476a906541faa6818b13,2022-08-10T14:39:30Z,1,i like the rhythm break,3a5b893d32444211a727a7bc87fbdb26
spotify:track:4OHIIZHytQRtATug0Abpaa,04c84c21eb3f476a906541faa6818b13,2022-08-10T14:39:30Z,3,got some good david byrne noises in this one,3a5b893d32444211a727a7bc87fbdb26
spotify:track:51kGrYMKum18UsxfaXvsLg,04c84c21eb3f476a906541faa6818b13,2022-08-10T14:39:30Z,1,,3a5b893d32444211a727a7bc87fbdb26
spotify:track:6M14BiCN00nOsba4JaYsHW,04c84c21eb3f476a906541faa6818b13,2022-08-10T14:39:30Z,2,"🌊🌊🌊🌊
🐟👁👁🐠
       👄",3a5b893d32444211a727a7bc87fbdb26
spotify:track:0aLx2oyqTSgqeLGEoTIFP9,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-11T04:05:55Z,4,This is v happy and it pleases me. This will make it on my playlists for sure. ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:0iF2k99DJgFbPmsUQUFbtm,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-11T04:05:55Z,0,"What is that instrument, a bike horn?? ",3a5b893d32444211a727a7bc87fbdb26
spotify:track:1n49y0FO1k1ymNlGsWFk4i,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-11T04:05:55Z,2,This is really cute. I’m guessing this is the song Shauna sniped from Julia or was it the other way around. ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:4OHIIZHytQRtATug0Abpaa,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-11T04:05:55Z,0,This doesn’t cheer me up so much as it fills me with existential angst. ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:4RQgqR09VmHn345vRhKQ6T,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-11T04:05:55Z,0,This is a good song and almost certainly a crowd favorite but I’m going to be a contrarian to shake up the rankings. ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:51kGrYMKum18UsxfaXvsLg,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-11T04:05:55Z,2,This is considered prime Sunday music in the Black Welch household. ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:5hNz4huOvrtoURoic7sx1d,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-11T04:05:55Z,3,This is a good example of a song that really flirts with the line between cheering up and totally unraveling. AKA the Amy Zone ,3a5b893d32444211a727a7bc87fbdb26
spotify:track:6M14BiCN00nOsba4JaYsHW,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-11T04:05:55Z,1,"What would we call this genre, sea bop? (Get it)",3a5b893d32444211a727a7bc87fbdb26
spotify:track:29YNMIIX9BEGaqylUK9JnA,04c84c21eb3f476a906541faa6818b13,2022-08-13T22:31:53Z,2,i appreciate we’ve had good mandolin representation throughout our seasons ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:2PfBSkCKZDXMsJogMT0wML,04c84c21eb3f476a906541faa6818b13,2022-08-13T22:31:53Z,1,one point for the unabashed use of synthesizers,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4EGyc152dlYpuQZ47cRC8j,04c84c21eb3f476a906541faa6818b13,2022-08-13T22:31:53Z,2,beautiful ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4zA4VYiM01ClfpT5a47CAh,04c84c21eb3f476a906541faa6818b13,2022-08-13T22:31:53Z,2,lo-fi music to study/drink la croix to,728fa0ba55f64b15b70eef7b67b58936
spotify:track:59ynnn5tFu24qXS8pEHzKm,04c84c21eb3f476a906541faa6818b13,2022-08-13T22:31:53Z,1,my man,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7LMMvfOjBXsIpvrGjULZKC,04c84c21eb3f476a906541faa6818b13,2022-08-13T22:31:53Z,1,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7wjmwD5nIYWVnHiR3X3PTO,04c84c21eb3f476a906541faa6818b13,2022-08-13T22:31:53Z,3,🏆,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4EGyc152dlYpuQZ47cRC8j,2e01487d2bb343f58250b8359dbd8790,2022-08-14T15:36:15Z,1,Replace any daily affirmations with this jam (I wish I could award this one more points),728fa0ba55f64b15b70eef7b67b58936
spotify:track:4zA4VYiM01ClfpT5a47CAh,2e01487d2bb343f58250b8359dbd8790,2022-08-14T15:36:15Z,3,Wowee big time love from me,728fa0ba55f64b15b70eef7b67b58936
spotify:track:59ynnn5tFu24qXS8pEHzKm,2e01487d2bb343f58250b8359dbd8790,2022-08-14T15:36:15Z,4,Holy cow this is new to me but now I love this song ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:78J9MBkAoqfvyeEpQKJDzD,2e01487d2bb343f58250b8359dbd8790,2022-08-14T15:36:15Z,3,A high school Kirstie jam,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7LMMvfOjBXsIpvrGjULZKC,2e01487d2bb343f58250b8359dbd8790,2022-08-14T15:36:15Z,0,"Some authority figure at my high school was obsessed with Journey, and every assembly/pep rally featured them. For that reason, I’m (respectfully) out",728fa0ba55f64b15b70eef7b67b58936
spotify:track:7wjmwD5nIYWVnHiR3X3PTO,2e01487d2bb343f58250b8359dbd8790,2022-08-14T15:36:15Z,1,I love how much this song made Stephen sing aloud,728fa0ba55f64b15b70eef7b67b58936
spotify:track:29YNMIIX9BEGaqylUK9JnA,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-14T22:52:55Z,1,A nice little ditty. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4EGyc152dlYpuQZ47cRC8j,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-14T22:52:55Z,1,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4zA4VYiM01ClfpT5a47CAh,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-14T22:52:55Z,0,I don’t understand it and I won’t respond to it. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:59ynnn5tFu24qXS8pEHzKm,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-14T22:52:55Z,3,This song is pretty fun. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:78J9MBkAoqfvyeEpQKJDzD,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-14T22:52:55Z,0,Not enough vampires. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7LMMvfOjBXsIpvrGjULZKC,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-14T22:52:55Z,2,Classic. Great choice. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7wjmwD5nIYWVnHiR3X3PTO,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-14T22:52:55Z,5,This song could have easily fit into the last category as well. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:29YNMIIX9BEGaqylUK9JnA,53954cca040b418fbc8f42043c323187,2022-08-15T17:05:41Z,4,I hadn’t heard this one before. I really like the bass tone in it,728fa0ba55f64b15b70eef7b67b58936
spotify:track:2PfBSkCKZDXMsJogMT0wML,53954cca040b418fbc8f42043c323187,2022-08-15T17:05:41Z,1,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:3GaRS3i6e8sHoJH4opgCUY,53954cca040b418fbc8f42043c323187,2022-08-15T17:05:41Z,1,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:59ynnn5tFu24qXS8pEHzKm,53954cca040b418fbc8f42043c323187,2022-08-15T17:05:41Z,1,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:78J9MBkAoqfvyeEpQKJDzD,53954cca040b418fbc8f42043c323187,2022-08-15T17:05:41Z,3,Cool song,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7wjmwD5nIYWVnHiR3X3PTO,53954cca040b418fbc8f42043c323187,2022-08-15T17:05:41Z,2,This is a real classic. The little drum embellishments Nate Smith does are awesome,728fa0ba55f64b15b70eef7b67b58936
spotify:track:29YNMIIX9BEGaqylUK9JnA,3632dbc7e55d4e3380f090997355e7ae,2022-08-15T19:30:55Z,3,"Put the false in falsetto…

I don’t know what any of this means. ",728fa0ba55f64b15b70eef7b67b58936
spotify:track:2PfBSkCKZDXMsJogMT0wML,3632dbc7e55d4e3380f090997355e7ae,2022-08-15T19:30:55Z,1,"Synths? Van Halen?? Synths?!?!

When this came out, we all thought it was a sign that the end of the world had arrived. And maybe David Lee Roth thought so too, as he left the group after this. ",728fa0ba55f64b15b70eef7b67b58936
spotify:track:3GaRS3i6e8sHoJH4opgCUY,3632dbc7e55d4e3380f090997355e7ae,2022-08-15T19:30:55Z,1,I like it. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4EGyc152dlYpuQZ47cRC8j,3632dbc7e55d4e3380f090997355e7ae,2022-08-15T19:30:55Z,2,Carole King’s music is amazing. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4zA4VYiM01ClfpT5a47CAh,3632dbc7e55d4e3380f090997355e7ae,2022-08-15T19:30:55Z,1,V chill. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:59ynnn5tFu24qXS8pEHzKm,3632dbc7e55d4e3380f090997355e7ae,2022-08-15T19:30:55Z,1,clever how this goes from his personal annoyance to a broad societal illness. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:78J9MBkAoqfvyeEpQKJDzD,3632dbc7e55d4e3380f090997355e7ae,2022-08-15T19:30:55Z,2,Wacky lyrics plus a Bach-ian melody… what’s not to like?,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7LMMvfOjBXsIpvrGjULZKC,3632dbc7e55d4e3380f090997355e7ae,2022-08-15T19:30:55Z,1,One of Journey’s best!,728fa0ba55f64b15b70eef7b67b58936
spotify:track:29YNMIIX9BEGaqylUK9JnA,6d7e96d013a845369bf8f206bfb7c773,2022-08-15T20:15:39Z,1,A good jammin time ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:2PfBSkCKZDXMsJogMT0wML,6d7e96d013a845369bf8f206bfb7c773,2022-08-15T20:15:39Z,1,"Finally, a song whose instructions are simple enough that I can dance to them. A classic ",728fa0ba55f64b15b70eef7b67b58936
spotify:track:4EGyc152dlYpuQZ47cRC8j,6d7e96d013a845369bf8f206bfb7c773,2022-08-15T20:15:39Z,1,Carole King is evergreen,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4zA4VYiM01ClfpT5a47CAh,6d7e96d013a845369bf8f206bfb7c773,2022-08-15T20:15:39Z,3,This song has singlehandedly prevented me from murdering dozens of people. It is the founding member of the playlist of things allowed to be played at 4 am.,728fa0ba55f64b15b70eef7b67b58936
spotify:track:59ynnn5tFu24qXS8pEHzKm,6d7e96d013a845369bf8f206bfb7c773,2022-08-15T20:15:39Z,2,A+ political commentary plus I get to picture Paul Simon attempting to communicate with someone two feet taller than him.,728fa0ba55f64b15b70eef7b67b58936
spotify:track:78J9MBkAoqfvyeEpQKJDzD,6d7e96d013a845369bf8f206bfb7c773,2022-08-15T20:15:39Z,1,"This song hits like all of the Vampire Weekend bingo card items: name dropping cities, relationship angst, metaphors for the state of humanity, I'm here for it. ",728fa0ba55f64b15b70eef7b67b58936
spotify:track:7LMMvfOjBXsIpvrGjULZKC,6d7e96d013a845369bf8f206bfb7c773,2022-08-15T20:15:39Z,2,Honestly my favorite Journey song ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7wjmwD5nIYWVnHiR3X3PTO,6d7e96d013a845369bf8f206bfb7c773,2022-08-15T20:15:39Z,1,Cory Wong can do no wrong,728fa0ba55f64b15b70eef7b67b58936
spotify:track:29YNMIIX9BEGaqylUK9JnA,d4d873667860433b9e0feec8ef6f1b3d,2022-08-16T02:32:23Z,1,"Nice reference to Froggy going a-courting. And good summation of the cultural zeitgeist with ""Don't tell it like it is, don't tell it like it was, just tell it like I want it to be."" ",728fa0ba55f64b15b70eef7b67b58936
spotify:track:2PfBSkCKZDXMsJogMT0wML,d4d873667860433b9e0feec8ef6f1b3d,2022-08-16T02:32:23Z,1,As a child of the 80s I must offer this song a point. It does slap or bop or bangers and mash or whatever the young people say. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:3GaRS3i6e8sHoJH4opgCUY,d4d873667860433b9e0feec8ef6f1b3d,2022-08-16T02:32:23Z,3,"Dad was thinking this starts out sounding like Take Five and wondered if it was in 5, and I confess I don't know, but it grooves. Sweet woodwinds. ",728fa0ba55f64b15b70eef7b67b58936
spotify:track:4EGyc152dlYpuQZ47cRC8j,d4d873667860433b9e0feec8ef6f1b3d,2022-08-16T02:32:23Z,1,Good song. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4zA4VYiM01ClfpT5a47CAh,d4d873667860433b9e0feec8ef6f1b3d,2022-08-16T02:32:23Z,1,"I know this title means ""grapefruit"" thanks to La Croix. Nice horn. Very mellow and chill. I mean, the music is mellow. I don't speak French so for all I know, the lyrics are about serial killers. ",728fa0ba55f64b15b70eef7b67b58936
spotify:track:59ynnn5tFu24qXS8pEHzKm,d4d873667860433b9e0feec8ef6f1b3d,2022-08-16T02:32:23Z,1,"This song is a sticky one that can lodge in one's head. I find it a bit jolting when it goes from amusing don't-you-know-who-I-am story into social commentary, but I like it.",728fa0ba55f64b15b70eef7b67b58936
spotify:track:78J9MBkAoqfvyeEpQKJDzD,d4d873667860433b9e0feec8ef6f1b3d,2022-08-16T02:32:23Z,2,"I don't quite understand the lyrics, but a point for the Bay Area references and a point for the lovely melody.",728fa0ba55f64b15b70eef7b67b58936
spotify:track:7wjmwD5nIYWVnHiR3X3PTO,d4d873667860433b9e0feec8ef6f1b3d,2022-08-16T02:32:23Z,2,This song is just so dang cheerful. Plus an extra point for the Potsie and Fonz reference. Someday I would love to go to a Cory Wong concert where there are 1-Chairs 2-Air conditioning. ,728fa0ba55f64b15b70eef7b67b58936
spotify:track:29YNMIIX9BEGaqylUK9JnA,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-16T15:58:00Z,1,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:3GaRS3i6e8sHoJH4opgCUY,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-16T15:58:00Z,2,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4EGyc152dlYpuQZ47cRC8j,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-16T15:58:00Z,1,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:59ynnn5tFu24qXS8pEHzKm,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-16T15:58:00Z,1,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:78J9MBkAoqfvyeEpQKJDzD,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-16T15:58:00Z,1,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7LMMvfOjBXsIpvrGjULZKC,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-16T15:58:00Z,2,when the laightse. Go down. In the citay,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7wjmwD5nIYWVnHiR3X3PTO,dd77ebc3b461474daa9e9b43c4377cd5,2022-08-16T15:58:00Z,4,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:2PfBSkCKZDXMsJogMT0wML,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-18T15:16:28Z,2,Who said that,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4EGyc152dlYpuQZ47cRC8j,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-18T15:16:28Z,2,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:4zA4VYiM01ClfpT5a47CAh,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-18T15:16:28Z,2,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7LMMvfOjBXsIpvrGjULZKC,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-18T15:16:28Z,2,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:7wjmwD5nIYWVnHiR3X3PTO,3c4e83d58ab5477bba8d04ae93c4aac4,2022-08-18T15:16:28Z,4,,728fa0ba55f64b15b70eef7b67b58936
spotify:track:6AOtKjlGfkvFjS16RhzJi1,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-21T15:22:48Z,1,Leaving on a jet plane to get away from this bad cover. But it is cross genre so it gets a point. ,4e4689edf81a4a9f9ae60a25f022aaf7
spotify:track:4Rvhe8O90hFIExTJkdrRPM,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-21T15:22:48Z,1,Hey. This is cross genre not cross language…. But it was still pretty good and different enough.,4e4689edf81a4a9f9ae60a25f022aaf7
spotify:track:4LLTqpc4ywNrx89seBQi3w,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-21T15:22:48Z,4,I am not a price fan. This is a great cover. ,4e4689edf81a4a9f9ae60a25f022aaf7
spotify:track:28cnXtME493VX9NOw9cIUh,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-21T15:22:48Z,0,"This imo is too close in genre to the original. I love this version, but I can not give it points. ",4e4689edf81a4a9f9ae60a25f022aaf7
spotify:track:0sdQ5hPULJilp0gpAXGq8E,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-21T15:22:48Z,3,I am not a big enough Beatles fan to have ever heard the original. But I enjoyed this. Very nice. Plus the album art is pretty cool. ,4e4689edf81a4a9f9ae60a25f022aaf7
spotify:track:0n3sHHfdOq6Awix3JPe3xl,45aed3c10e8c45c98b4a63680e9da7b7,2022-08-21T15:22:48Z,1,This is kind of weird. I didn’t realize how repetitive the original was until listening to cover. ,4e4689edf81a4a9f9ae60a25f022aaf7
